date,station_name,PM10,PM25,NO_val,NO2,NOX,CO,SO2,NH3,Ozone,Benzene,PM10_AQI,PM25_AQI,NO2 _AQI,CO_AQI,SO2_AQI,NH3_AQI,Ozone_AQI,Worst_pollutant,pollutant_name,Avg_AQI,AQI_Category,AQI_Range,AQI_Range_Sort
11/13/2025,Govindh Bhavan Colony,106.17,65.32,7.4,18.15,15.67,0.93,12.56,6.29,35.35,0.63,104.11,117.73,22.69,46.5,15.7,1.57,35.35,117.73,PM2.5,49.09,Moderate,101 – 200,3
11/14/2025,Govindh Bhavan Colony,85.67,51.81,7.41,18.67,15.85,0.93,11.95,5.99,40.09,0.6,85.67,86.35,23.34,46.5,14.94,1.5,40.09,86.35,PM2.5,42.63,Satisfactory,51 – 100,2
11/15/2025,Govindh Bhavan Colony,91.47,55.4,7.17,18.51,15.68,0.9,12.25,6.09,53.28,0.69,91.47,92.33,23.14,45,15.31,1.52,53.28,92.33,PM2.5,46.01,Satisfactory,51 – 100,2
11/16/2025,Govindh Bhavan Colony,108.24,68.91,7.26,18.99,15.99,1.02,12.44,6.22,32.78,0.89,105.49,129.7,23.74,51,15.55,1.56,32.78,129.7,PM2.5,51.4,Moderate,101 – 200,3
11/17/2025,Govindh Bhavan Colony,113.13,72.96,7.33,19.04,16.09,1.1,12.07,5.99,38.45,1.02,108.75,143.2,23.8,55,15.09,1.5,38.45,143.2,PM2.5,55.11,Moderate,101 – 200,3
11/18/2025,Govindh Bhavan Colony,130.51,86.63,7.21,18.87,15.91,1.12,12.01,5.97,34.05,1.05,120.34,188.77,23.59,56,15.01,1.49,34.05,188.77,PM2.5,62.75,Moderate,101 – 200,3
11/19/2025,Govindh Bhavan Colony,123.27,80.82,7.13,18.84,15.82,1.08,12.02,5.96,32.85,1.04,115.51,169.4,23.55,54,15.03,1.49,32.85,169.4,PM2.5,58.83,Moderate,101 – 200,3
11/20/2025,Govindh Bhavan Colony,126.71,84.51,6.77,19.07,15.64,1.1,11.63,5.74,51.57,0.92,117.81,181.7,23.84,55,14.54,1.44,51.57,181.7,PM2.5,63.7,Moderate,101 – 200,3
11/21/2025,Govindh Bhavan Colony,124.89,81.18,6.85,18.51,15.42,1.12,11.11,5.43,42.44,0.96,116.59,170.6,23.14,56,13.89,1.36,42.44,170.6,PM2.5,60.57,Moderate,101 – 200,3
11/22/2025,Govindh Bhavan Colony,120.73,79.55,6.87,17.28,14.78,1.05,11.26,5.51,32.76,0.96,113.82,165.17,21.6,52.5,14.08,1.38,32.76,165.17,PM2.5,57.33,Moderate,101 – 200,3
11/23/2025,Govindh Bhavan Colony,100.16,66.57,6.59,16.53,14.16,0.97,11.61,5.73,29.14,0.77,100.11,121.9,20.66,48.5,14.51,1.43,29.14,121.9,PM2.5,48.04,Moderate,101 – 200,3
11/24/2025,Govindh Bhavan Colony,90.39,57.91,5.91,16.6,13.64,0.98,11.28,5.53,36.71,0.63,90.39,96.52,20.75,49,14.1,1.38,36.71,96.52,PM2.5,44.12,Satisfactory,51 – 100,2
11/25/2025,Govindh Bhavan Colony,91.32,58.19,5.46,17.27,13.62,0.97,11.4,5.6,33.37,0.62,91.32,96.98,21.59,48.5,14.25,1.4,33.37,96.98,PM2.5,43.92,Satisfactory,51 – 100,2
11/26/2025,Govindh Bhavan Colony,74.99,46.21,5,17.69,13.47,0.9,11.78,5.83,35.79,0.58,74.99,77.02,22.11,45,14.73,1.46,35.79,77.02,PM2.5,38.73,Satisfactory,51 – 100,2
11/27/2025,Govindh Bhavan Colony,68.29,41.73,5.88,17.39,13.8,0.94,12.05,5.99,38.73,0.64,68.29,69.55,21.74,47,15.06,1.5,38.73,69.55,PM2.5,37.41,Satisfactory,51 – 100,2
11/28/2025,Govindh Bhavan Colony,89.09,55.64,4.66,13.07,10.7,0.98,12.47,6.24,37.34,0.76,89.09,92.73,16.34,49,15.59,1.56,37.34,92.73,PM2.5,43.09,Satisfactory,51 – 100,2
11/29/2025,Govindh Bhavan Colony,88.62,59.04,3.52,8.75,7.51,1.01,12.4,6.19,27.49,0.85,88.62,98.4,10.94,50.5,15.5,1.55,27.49,98.4,PM2.5,41.86,Satisfactory,51 – 100,2
11/30/2025,Govindh Bhavan Colony,53.88,41.37,3.56,8.48,7.41,0.94,12.37,6.18,29.55,0.68,53.88,68.95,10.6,47,15.46,1.55,29.55,68.95,PM2.5,32.43,Satisfactory,51 – 100,2
12/1/2025,Govindh Bhavan Colony,59.36,35.66,3.52,8.66,7.42,0.87,11.47,5.65,26.73,0.61,59.36,59.43,10.83,43.5,14.34,1.41,26.73,59.43,PM2.5,30.8,Satisfactory,51 – 100,2
12/7/2025,Govindh Bhavan Colony,81.36,49.05,4.46,15.56,11.93,0.98,12.23,6.09,23.54,0.91,81.36,81.75,19.45,49,15.29,1.52,23.54,81.75,PM2.5,38.84,Satisfactory,51 – 100,2
12/15/2025,Govindh Bhavan Colony,116.95,74.52,5.4,16.3,13.07,1.12,11.04,5.4,23.55,1.19,111.3,148.4,20.38,56,13.8,1.35,23.55,148.4,PM2.5,53.54,Moderate,101 – 200,3
12/16/2025,Govindh Bhavan Colony,89.67,56.96,5.35,16.25,12.99,1.1,11.24,5.51,23.57,1.18,89.67,94.93,20.31,55,14.05,1.38,23.57,94.93,PM2.5,42.7,Satisfactory,51 – 100,2
12/19/2025,Govindh Bhavan Colony,69.25,42.29,5.77,16.55,13.49,1.08,10.67,5.17,23.54,1.31,69.25,70.48,20.69,54,13.34,1.29,23.54,70.48,PM2.5,36.08,Satisfactory,51 – 100,2
12/20/2025,Govindh Bhavan Colony,54.35,32.92,4.79,14.52,11.63,0.96,10.81,5.25,23.59,1.23,54.35,54.87,18.15,48,13.51,1.31,23.59,54.87,PM2.5,30.54,Satisfactory,51 – 100,2
12/22/2025,Govindh Bhavan Colony,80.52,49.53,4.69,13.31,10.89,1.14,10.35,4.97,20.87,1.32,80.52,82.55,16.64,57,12.94,1.24,20.87,82.55,PM2.5,38.82,Satisfactory,51 – 100,2
12/23/2025,Govindh Bhavan Colony,57.91,35.56,6.27,16.16,13.68,1.05,8.21,4.8,19.61,1.27,57.91,59.27,20.2,52.5,10.26,1.2,19.61,59.27,PM2.5,31.56,Satisfactory,51 – 100,2
1/17/2025,Suhagi,156.15,75.18,2.94,39.81,30.68,2.47,5.81,8.15,26.91,0.88,137.43,150.6,49.76,105.88,7.26,2.04,26.91,150.6,PM2.5,68.55,Moderate,101 – 200,3
1/18/2025,Suhagi,148.29,86.48,2.9,40.54,30.96,2.71,5.74,8.09,23.97,1.26,132.19,188.27,50.68,108.88,7.18,2.02,23.97,188.27,PM2.5,73.31,Moderate,101 – 200,3
1/19/2025,Suhagi,106.41,62.14,18.25,43.15,42.4,1.94,8.08,9.19,32.75,1.15,104.27,107.13,53.94,97,10.1,2.3,32.75,107.13,PM2.5,58.21,Moderate,101 – 200,3
1/20/2025,Suhagi,109.7,64,24.99,40.71,41.98,1.09,8.62,10.04,34.96,1.1,106.47,113.33,50.89,54.5,10.78,2.51,34.96,113.33,PM2.5,53.35,Moderate,101 – 200,3
1/21/2025,Suhagi,124.65,72.68,30.53,44.5,48.49,0.96,11.12,10.96,40.69,1.29,116.43,142.27,55.63,48,13.9,2.74,40.69,142.27,PM2.5,59.95,Moderate,101 – 200,3
1/22/2025,Suhagi,130.99,76.41,28.95,44.41,47.16,1.19,9.53,10.6,36.04,1.07,120.66,154.7,55.51,59.5,11.91,2.65,36.04,154.7,PM2.5,63,Moderate,101 – 200,3
1/23/2025,Suhagi,118.23,69.01,22.55,44.84,42.19,1.13,7.71,9.72,30.74,0.94,112.15,130.03,56.05,56.5,9.64,2.43,30.74,130.03,PM2.5,56.79,Moderate,101 – 200,3
1/24/2025,Suhagi,149.93,87.42,18.86,51.59,42.79,0.91,10.61,8.07,39.21,0.83,133.29,191.4,64.49,45.5,13.26,2.02,39.21,191.4,PM2.5,69.88,Moderate,101 – 200,3
3/19/2025,Suhagi,60.34,39.77,8.78,38.59,27.66,1.23,14.13,9.39,44.79,0.8,60.34,66.28,48.24,61.5,17.66,2.35,44.79,66.28,PM2.5,43.02,Satisfactory,51 – 100,2
6/7/2025,Suhagi,139.72,68.52,9.96,39.4,29.05,1.03,10.41,9.32,4.77,0.66,126.48,128.4,49.25,51.5,13.01,2.33,4.77,128.4,PM2.5,53.68,Moderate,101 – 200,3
6/9/2025,Suhagi,178.71,77.67,15.32,50.25,39.18,0.94,9.92,9.51,4.82,0.85,152.47,158.9,62.81,47,12.4,2.38,4.82,158.9,PM2.5,62.97,Moderate,101 – 200,3
6/10/2025,Suhagi,188.56,83.94,10.95,51.69,36.39,1.1,14.98,9.75,4.86,0.9,159.04,179.8,64.61,55,18.73,2.44,4.86,179.8,PM2.5,69.21,Moderate,101 – 200,3
7/4/2025,Suhagi,47.98,55.9,3.53,20.43,13.74,0.5,6.25,7.52,19.87,0.28,47.98,93.17,25.54,25,7.81,1.88,19.87,93.17,PM2.5,31.61,Satisfactory,51 – 100,2
9/27/2025,Suhagi,42.95,32.73,15.52,33.56,30.47,0.44,6.88,8.93,30.46,0.28,42.95,54.55,41.95,22,8.6,2.23,30.46,54.55,PM2.5,28.96,Satisfactory,51 – 100,2
9/30/2025,Suhagi,73.86,44.47,11.4,28.44,24.39,0.56,7.34,8.92,37.36,0.25,73.86,74.12,35.55,28,9.18,2.23,37.36,74.12,PM2.5,37.18,Satisfactory,51 – 100,2
10/2/2025,Suhagi,27.18,57.03,7.6,29.5,21.87,0.69,14.82,8.68,44.98,0.18,27.18,95.05,36.88,34.5,18.53,2.17,44.98,95.05,PM2.5,37.04,Satisfactory,51 – 100,2
10/20/2025,Suhagi,116.14,89.57,5.46,23.05,16.21,0.61,7.43,10.37,50.61,0.45,110.76,198.57,28.81,30.5,9.29,2.59,50.61,198.57,PM2.5,61.59,Moderate,101 – 200,3
10/21/2025,Suhagi,155.23,97.42,3.53,21.18,13.93,1,7.22,9.14,32.42,0.3,136.82,224.73,26.48,50,9.03,2.29,32.42,224.73,PM2.5,68.82,Poor,201 – 300,4
10/23/2025,Suhagi,132.78,80.49,9.55,28.89,22.97,0.92,7.56,9.86,32.91,0.41,121.85,168.3,36.11,46,9.45,2.47,32.91,168.3,PM2.5,59.58,Moderate,101 – 200,3
10/24/2025,Suhagi,175.45,107.01,8.81,32.77,24.28,0.88,7.73,10.68,39.08,0.45,150.3,256.7,40.96,44,9.66,2.67,39.08,256.7,PM2.5,77.63,Poor,201 – 300,4
10/25/2025,Suhagi,175.67,105.84,11.14,29.3,24.64,0.94,7.85,11.23,31.33,0.54,150.45,252.8,36.63,47,9.81,2.81,31.33,252.8,PM2.5,75.83,Poor,201 – 300,4
11/8/2025,Suhagi,144.76,90.33,20.78,38.77,37.52,0.9,2.52,9.49,56.11,0.82,129.84,201.1,48.46,45,3.15,2.37,56.11,201.1,PM2.5,69.43,Poor,201 – 300,4
11/9/2025,Suhagi,138.17,92.19,17.12,33.94,31.97,0.69,3.1,8.78,54.18,0.77,125.45,207.3,42.43,34.5,3.88,2.2,54.18,207.3,PM2.5,67.13,Poor,201 – 300,4
11/10/2025,Suhagi,155.53,92.81,22.99,41.15,40.58,0.95,2.85,8.07,53.62,1.45,137.02,209.37,51.44,47.5,3.56,2.02,53.62,209.37,PM2.5,72.07,Poor,201 – 300,4
11/11/2025,Suhagi,155.53,103.68,22.99,44.34,42.28,0.97,2.9,9.74,46.71,0.72,137.02,245.6,55.43,48.5,3.63,2.44,46.71,245.6,PM2.5,77.05,Poor,201 – 300,4
11/12/2025,Suhagi,175.93,112.07,20.1,39.2,37.2,1.14,2.03,9.66,53.44,0.84,150.62,273.57,49,57,2.54,2.42,53.44,273.57,PM2.5,84.08,Poor,201 – 300,4
11/13/2025,Suhagi,207.33,138.42,24.83,48.05,45.74,1.25,4.41,12,54.51,0.97,171.55,314.17,60.06,62.5,5.51,3,54.51,314.17,PM2.5,95.9,Very Poor,301 – 400,5
11/14/2025,Suhagi,146.19,85.92,20.62,43.1,39.69,0.71,4.92,11.85,53.73,1.08,130.79,186.4,53.88,35.5,6.15,2.96,53.73,186.4,PM2.5,67.06,Moderate,101 – 200,3
11/15/2025,Suhagi,148.54,93.56,24.12,48.27,45.28,0.92,5.58,12.15,50.95,1.05,132.36,211.87,60.34,46,6.98,3.04,50.95,211.87,PM2.5,73.08,Poor,201 – 300,4
11/16/2025,Suhagi,158.31,102.42,21.08,47.9,42.61,0.92,5.38,14.54,56.18,1,138.87,241.4,59.88,46,6.73,3.64,56.18,241.4,PM2.5,78.96,Poor,201 – 300,4
11/17/2025,Suhagi,174.67,113.43,27.75,53.09,50.79,1.01,5.26,16.16,39.16,1.5,149.78,278.1,66.36,50.5,6.58,4.04,39.16,278.1,PM2.5,84.93,Poor,201 – 300,4
11/18/2025,Suhagi,146.88,86.63,24.82,44.85,44.04,1.28,4.98,17.85,33.66,1.21,131.25,188.77,56.06,64,6.23,4.46,33.66,188.77,PM2.5,69.2,Moderate,101 – 200,3
11/19/2025,Suhagi,151.76,90.48,26.75,46.68,46.57,1.3,4.95,18.73,27,1.2,134.51,201.6,58.35,65,6.19,4.68,27,201.6,PM2.5,71.05,Poor,201 – 300,4
11/20/2025,Suhagi,170.35,103.01,23.79,52.34,47.17,1.43,5.17,21.11,39.48,1.37,146.9,243.37,65.43,71.5,6.46,5.28,39.48,243.37,PM2.5,82.63,Poor,201 – 300,4
11/21/2025,Suhagi,155,92.6,23.27,46.08,43.43,1.09,5.13,20.01,39.58,1.14,136.67,208.67,57.6,54.5,6.41,5,39.58,208.67,PM2.5,72.63,Poor,201 – 300,4
11/22/2025,Suhagi,153.31,91.33,25.83,49.85,47.52,0.91,5.43,18.43,39.71,1.16,135.54,204.43,62.31,45.5,6.79,4.61,39.71,204.43,PM2.5,71.27,Poor,201 – 300,4
11/23/2025,Suhagi,145.73,88.4,23.44,46.55,43.81,1.35,5.67,18.69,39.82,0.97,130.49,194.67,58.19,67.5,7.09,4.67,39.82,194.67,PM2.5,71.77,Moderate,101 – 200,3
11/24/2025,Suhagi,143.5,79.58,25.54,54.18,49.59,0.93,5.22,18.03,44.04,0.94,129,165.27,67.73,46.5,6.53,4.51,44.04,165.27,PM2.5,66.22,Moderate,101 – 200,3
11/25/2025,Suhagi,155.92,87.88,23.21,59.4,50.47,0.89,5.76,19.12,41.73,1.02,137.28,192.93,74.25,44.5,7.2,4.78,41.73,192.93,PM2.5,71.81,Moderate,101 – 200,3
11/26/2025,Suhagi,122.5,66.63,20.14,55.09,45.68,0.75,5.41,15.52,41.1,0.89,115,122.1,68.86,37.5,6.76,3.88,41.1,122.1,PM2.5,56.46,Moderate,101 – 200,3
11/28/2025,Suhagi,127.27,72.79,25.73,50.19,47.62,0.99,5.38,18.17,36.19,1.07,118.18,142.63,62.74,49.5,6.73,4.54,36.19,142.63,PM2.5,60.07,Moderate,101 – 200,3
11/29/2025,Suhagi,108.63,64.03,10.1,35.24,26.97,0.69,5.33,17.51,36.42,0.79,105.75,113.43,44.05,34.5,6.66,4.38,36.42,113.43,PM2.5,49.31,Moderate,101 – 200,3
12/6/2025,Suhagi,117.74,64.22,24.57,51.07,47.14,1.36,5.81,14.18,33.42,0.52,111.83,114.07,63.84,68,7.26,3.55,33.42,114.07,PM2.5,57.42,Moderate,101 – 200,3
12/7/2025,Suhagi,123.87,72.79,25.68,41.99,43.22,1.67,5.27,16.51,35.98,0.5,115.91,142.63,52.49,83.5,6.59,4.13,35.98,142.63,PM2.5,63.03,Moderate,101 – 200,3
12/11/2025,Suhagi,120.21,73.16,28.71,42.03,45.69,1.32,6.06,13.09,23.94,1.36,113.47,143.87,52.54,66,7.58,3.27,23.94,143.87,PM2.5,58.67,Moderate,101 – 200,3
12/12/2025,Suhagi,117.35,68.76,28.52,41.32,45.16,0.98,5.32,12.69,23.9,1.39,111.57,129.2,51.65,49,6.65,3.17,23.9,129.2,PM2.5,53.59,Moderate,101 – 200,3
12/13/2025,Suhagi,125.22,76.62,33.06,47.56,52.18,1.04,4.95,12.99,23.78,1.55,116.81,155.4,59.45,52,6.19,3.25,23.78,155.4,PM2.5,59.55,Moderate,101 – 200,3
12/14/2025,Suhagi,161.19,99.96,24.88,43.85,43.55,1.08,5.58,20.42,23.88,1.43,140.79,233.2,54.81,54,6.98,5.11,23.88,233.2,PM2.5,74.11,Poor,201 – 300,4
12/15/2025,Suhagi,197.19,136.34,30.38,44.61,48.43,0.91,5.4,26.51,23.86,1.86,164.79,312.57,55.76,45.5,6.75,6.63,23.86,312.57,PM2.5,87.98,Very Poor,301 – 400,5
12/16/2025,Suhagi,124.75,80.84,33.99,44.58,51.34,1.11,5.48,23.33,23.92,1.98,116.5,169.47,55.73,55.5,6.85,5.83,23.92,169.47,PM2.5,61.97,Moderate,101 – 200,3
1/1/2025,Gupteshwar,56.81,32.15,12.53,37.7,30.3,0.89,13.49,11.72,22.99,0.78,56.81,53.58,47.13,44.5,16.86,2.93,22.99,56.81,PM10,34.97,Satisfactory,51 – 100,2
1/5/2025,Gupteshwar,66.01,36.1,10.12,43.48,31.35,0.94,14.33,11.41,23.78,0.88,66.01,60.17,54.35,47,17.91,2.85,23.78,66.01,PM10,38.87,Satisfactory,51 – 100,2
1/6/2025,Gupteshwar,75.33,40.57,7.22,45.37,30.01,1.02,13.92,11.9,31.07,0.93,75.33,67.62,56.71,51,17.4,2.98,31.07,75.33,PM10,43.16,Satisfactory,51 – 100,2
1/7/2025,Gupteshwar,90.06,48.47,7.69,41.74,28.46,1.06,14.32,11.43,29.19,0.96,90.06,80.78,52.18,53,17.9,2.86,29.19,90.06,PM10,46.57,Satisfactory,51 – 100,2
1/8/2025,Gupteshwar,80.21,44.22,12.11,46.55,34.61,1.31,14.2,11.08,24.45,1.19,80.21,73.7,58.19,65.5,17.75,2.77,24.45,80.21,PM10,46.08,Satisfactory,51 – 100,2
1/9/2025,Gupteshwar,72.24,36.1,6.55,46.02,29.81,0.96,14.12,10.74,31.34,1.07,72.24,60.17,57.53,48,17.65,2.69,31.34,72.24,PM10,41.37,Satisfactory,51 – 100,2
1/10/2025,Gupteshwar,63,32.18,6.61,49.17,31.53,0.92,14.16,10.5,37.62,0.86,63,53.63,61.46,46,17.7,2.63,37.62,63,PM10,40.29,Satisfactory,51 – 100,2
1/11/2025,Gupteshwar,74.07,38.14,10.57,57.94,39.41,1.12,14.33,10.4,36.58,0.97,74.07,63.57,72.43,56,17.91,2.6,36.58,74.07,PM10,46.16,Satisfactory,51 – 100,2
1/15/2025,Gupteshwar,76.94,44.34,4.83,42.57,26.37,0.96,12.69,11.07,28.82,1.05,76.94,73.9,53.21,48,15.86,2.77,28.82,76.94,PM10,42.79,Satisfactory,51 – 100,2
1/16/2025,Gupteshwar,88.43,49.92,4.93,42.74,26.74,1.05,13.44,12.11,35.3,0.91,88.43,83.2,53.43,52.5,16.8,3.03,35.3,88.43,PM10,47.53,Satisfactory,51 – 100,2
1/17/2025,Gupteshwar,104.17,60.14,5.07,40.91,25.88,0.97,13.55,12.14,30.08,0.89,102.78,100.47,51.14,48.5,16.94,3.04,30.08,102.78,PM10,50.42,Moderate,101 – 200,3
1/19/2025,Gupteshwar,85.63,35.93,10.79,49.27,35.06,1.06,13.05,11.03,31.64,0.77,85.63,59.88,61.59,53,16.31,2.76,31.64,85.63,PM10,44.4,Satisfactory,51 – 100,2
1/21/2025,Gupteshwar,68.57,37.05,14.57,51.67,39.34,1.19,13.33,11.62,29.79,0.95,68.57,61.75,64.59,59.5,16.66,2.91,29.79,68.57,PM10,43.4,Satisfactory,51 – 100,2
1/22/2025,Gupteshwar,68.97,38.53,13.26,51.42,38.13,1.06,13.15,11.44,33.69,0.89,68.97,64.22,64.28,53,16.44,2.86,33.69,68.97,PM10,43.35,Satisfactory,51 – 100,2
1/23/2025,Gupteshwar,68.75,37.51,8.53,50.12,33.59,0.99,13.45,11.35,36.58,0.84,68.75,62.52,62.65,49.5,16.81,2.84,36.58,68.75,PM10,42.81,Satisfactory,51 – 100,2
1/24/2025,Gupteshwar,70.86,39.47,2.97,37.66,22.49,0.66,13.41,12.1,52.04,0.76,70.86,65.78,47.08,33,16.76,3.03,52.04,70.86,PM10,41.22,Satisfactory,51 – 100,2
1/25/2025,Gupteshwar,76.39,31.05,13.79,50.87,38.27,0.98,13.48,18.86,36.74,0.77,76.39,51.75,63.59,49,16.85,4.72,36.74,76.39,PM10,42.72,Satisfactory,51 – 100,2
1/29/2025,Gupteshwar,55.93,25.06,5.92,42.13,27.22,0.76,13.26,11.09,41.25,0.8,55.93,41.77,52.66,38,16.58,2.77,41.25,55.93,PM10,35.57,Satisfactory,51 – 100,2
1/30/2025,Gupteshwar,59.95,33.66,3.28,33.36,20.4,0.64,13.34,11.91,50.53,0.8,59.95,56.1,41.7,32,16.68,2.98,50.53,59.95,PM10,37.13,Satisfactory,51 – 100,2
1/31/2025,Gupteshwar,56.25,25.05,8.44,43.39,29.94,0.8,13.48,11.04,37.61,0.79,56.25,41.75,54.24,40,16.85,2.76,37.61,56.25,PM10,35.64,Satisfactory,51 – 100,2
2/1/2025,Gupteshwar,59.84,25.84,8.4,47.15,31.99,0.97,13.26,11.22,34.15,0.78,59.84,43.07,58.94,48.5,16.58,2.81,34.15,59.84,PM10,37.7,Satisfactory,51 – 100,2
2/2/2025,Gupteshwar,66.98,31.81,9.23,44.39,31.11,1.03,13.31,11.52,33.87,0.76,66.98,53.02,55.49,51.5,16.64,2.88,33.87,66.98,PM10,40.05,Satisfactory,51 – 100,2
2/3/2025,Gupteshwar,69.73,35.77,6.05,46.79,29.81,0.81,13.36,11.62,41.33,0.78,69.73,59.62,58.49,40.5,16.7,2.91,41.33,69.73,PM10,41.32,Satisfactory,51 – 100,2
2/4/2025,Gupteshwar,63.01,33.21,6.81,46.18,30.26,1.13,13.43,11.89,36.49,0.78,63.01,55.35,57.73,56.5,16.79,2.97,36.49,63.01,PM10,41.26,Satisfactory,51 – 100,2
2/5/2025,Gupteshwar,61.19,34.26,2.22,29.49,17.49,0.55,13.5,12.6,45.94,0.76,61.19,57.1,36.86,27.5,16.88,3.15,45.94,61.19,PM10,35.52,Satisfactory,51 – 100,2
2/6/2025,Gupteshwar,57.65,27.02,5.27,37.67,24.33,0.59,13.45,11.16,55.86,0.69,57.65,45.03,47.09,29.5,16.81,2.79,55.86,57.65,PM10,36.39,Satisfactory,51 – 100,2
2/8/2025,Gupteshwar,57.46,24.64,8.4,45.12,30.83,0.77,13.3,10.64,37.59,0.89,57.46,41.07,56.4,38.5,16.63,2.66,37.59,57.46,PM10,35.76,Satisfactory,51 – 100,2
2/9/2025,Gupteshwar,54.1,23.67,4.36,42.17,25.98,0.72,13.32,10.8,39.14,0.91,54.1,39.45,52.71,36,16.65,2.7,39.14,54.1,PM10,34.39,Satisfactory,51 – 100,2
2/10/2025,Gupteshwar,57.62,25.92,8.51,44.39,30.52,0.94,13.16,11.03,37.79,0.85,57.62,43.2,55.49,47,16.45,2.76,37.79,57.62,PM10,37.19,Satisfactory,51 – 100,2
2/11/2025,Gupteshwar,72.41,38.23,3.23,36.01,21.78,0.78,13.53,12.01,41.32,0.84,72.41,63.72,45.01,39,16.91,3,41.32,72.41,PM10,40.2,Satisfactory,51 – 100,2
2/15/2025,Gupteshwar,51.66,18.9,3.79,38.33,23.48,0.93,13.23,10.61,42.71,1,51.66,31.5,47.91,46.5,16.54,2.65,42.71,51.66,PM10,34.21,Satisfactory,51 – 100,2
2/17/2025,Gupteshwar,62.53,25.95,7.55,45.53,29.83,1.14,13.1,10.97,41.15,0.88,62.53,43.25,56.91,57,16.38,2.74,41.15,62.53,PM10,39.99,Satisfactory,51 – 100,2
2/19/2025,Gupteshwar,72.65,23.52,3.67,45.18,27.01,1.12,13.45,11.34,45.36,0.84,72.65,39.2,56.48,56,16.81,2.84,45.36,72.65,PM10,41.33,Satisfactory,51 – 100,2
2/20/2025,Gupteshwar,59.78,26.73,4.17,41.03,25.2,0.96,13.5,11.58,48.92,0.84,59.78,44.55,51.29,48,16.88,2.9,48.92,59.78,PM10,38.9,Satisfactory,51 – 100,2
2/21/2025,Gupteshwar,57.82,22.44,4.68,42.59,26.17,0.91,13.34,11.21,31.51,0.83,57.82,37.4,53.24,45.5,16.68,2.8,31.51,57.82,PM10,34.99,Satisfactory,51 – 100,2
2/22/2025,Gupteshwar,54.9,22.58,3.14,33.72,20.48,0.73,13.49,11.39,48.37,0.78,54.9,37.63,42.15,36.5,16.86,2.85,48.37,54.9,PM10,34.18,Satisfactory,51 – 100,2
2/27/2025,Gupteshwar,45.73,17.68,3.75,35.64,22,0.82,13.4,11.09,33.96,0.84,45.73,29.47,44.55,41,16.75,2.77,33.96,45.73,PM10,30.6,Good,0 – 50,1
2/28/2025,Gupteshwar,58.07,14.24,3.08,31.81,19.43,0.71,13.43,11,47.26,0.83,58.07,23.73,39.76,35.5,16.79,2.75,47.26,58.07,PM10,31.98,Satisfactory,51 – 100,2
3/2/2025,Gupteshwar,53.67,23.71,2.79,33.86,20.06,0.82,13.2,12.32,44.93,1.79,53.67,39.52,42.33,41,16.5,3.08,44.93,53.67,PM10,34.43,Satisfactory,51 – 100,2
3/3/2025,Gupteshwar,56.28,23.76,5.02,40.13,25.27,1.04,13.22,11.24,46.61,3.21,56.28,39.6,50.16,52,16.53,2.81,46.61,56.28,PM10,37.71,Satisfactory,51 – 100,2
3/4/2025,Gupteshwar,59.43,23.3,2.15,28.11,16.52,0.66,11.25,11.01,45.08,0.9,59.43,38.83,35.14,33,14.06,2.75,45.08,59.43,PM10,32.61,Satisfactory,51 – 100,2
3/11/2025,Gupteshwar,51.69,16.73,6.71,33.3,23.16,0.99,7.35,10.7,51.57,0.76,51.69,27.88,41.63,49.5,9.19,2.68,51.57,51.69,PM10,33.45,Satisfactory,51 – 100,2
3/13/2025,Gupteshwar,54.22,21.07,4.13,31.59,20.15,1,7.51,11.15,53.28,0.73,54.22,35.12,39.49,50,9.39,2.79,53.28,54.22,PM10,34.9,Satisfactory,51 – 100,2
3/14/2025,Gupteshwar,66.53,18.16,3.7,31.61,19.82,1.25,6.84,11.53,46.18,0.73,66.53,30.27,39.51,62.5,8.55,2.88,46.18,66.53,PM10,36.63,Satisfactory,51 – 100,2
3/22/2025,Gupteshwar,51.04,20.89,5.76,35.13,23.37,0.9,7.91,10.2,42.16,0.83,51.04,34.82,43.91,45,9.89,2.55,42.16,51.04,PM10,32.77,Satisfactory,51 – 100,2
3/25/2025,Gupteshwar,67.59,27.24,8.72,41.41,29.12,1.19,10.63,10.89,50.81,0.91,67.59,45.4,51.76,59.5,13.29,2.72,50.81,67.59,PM10,41.58,Satisfactory,51 – 100,2
3/26/2025,Gupteshwar,94.3,44.43,4.33,35.42,22.3,1.14,10.57,12.04,52.07,0.97,94.3,74.05,44.28,57,13.21,3.01,52.07,94.3,PM10,48.27,Satisfactory,51 – 100,2
3/27/2025,Gupteshwar,106.14,50.08,5.63,38.69,25.16,1.23,10.88,11.35,55.46,0.93,104.09,83.47,48.36,61.5,13.6,2.84,55.46,104.09,PM10,52.76,Moderate,101 – 200,3
3/28/2025,Gupteshwar,108.71,51.64,3.16,31.66,19.41,1,10.76,11.84,49.65,0.82,105.81,86.07,39.58,50,13.45,2.96,49.65,105.81,PM10,49.64,Moderate,101 – 200,3
3/29/2025,Gupteshwar,121.38,48.85,4.35,39.22,24.64,1.18,10.62,11.29,47.08,0.91,114.25,81.42,49.03,59,13.28,2.82,47.08,114.25,PM10,52.41,Moderate,101 – 200,3
3/30/2025,Gupteshwar,104.29,54.11,8.11,44.08,30.04,1.33,10.9,10.86,48.87,0.93,102.86,90.18,55.1,66.5,13.63,2.72,48.87,102.86,PM10,54.26,Moderate,101 – 200,3
